SUBJ ID;EXPERIMENT;Baseline;EV;EUT;SEM;SEU;PT-Edit1;PT-Edit2;CPT-TK;CPT-LBW;CPT-Prelec;Dual-1;Dual-2;Regret-Bell;Regret-LS;Salience;Aspiration;Below-mean Semivariance;Certainty Equivalence;CoefVar;DFT;Distracted DFT;Disappointment-Bell;Disappointment-LS1;Disappointment-LS2;Disappointment-DC1;Disappointment-DC2;Dual System-M;Dual System-LOB;Mean Alpha-target;Mean Below-target;Mean StdDev;Mean Target Semivariance;Mean Variance;Noisy Retrieval;Subjective Expected Pleasure;Odds-based SWU;UWS;Variance Skewness;Venture;RAM;TAX;Heuristic BTA;Heuristic CC;Heuristic EP;Heuristic RELM;Heuristic LL;Heuristic LEPE;Heuristic LPE;Heuristic Minimax;Heuristic Minimax Regret;Heuristic ML;Heuristic MPW;Heuristic Priority;Heuristic Similarity-Leland
160;Pachur17;145.5609079;150.2148683;153.0766947;154.8688286;160.2460396;156.1361413;159.1223125;156.5148613;165.5006874;165.2247794;150.2148683;150.2148683;168.8307097;168.3654408;162.9382133;164.8540133;154.8688286;150.2148683;157.6079913;163.2126703;167.2002176;154.5747528;159.4101616;157.3545294;160.994694;158.4266193;158.4762927;161.9225571;164.1767493;159.522789;154.6864919;159.522789;154.8688286;157.2685968;186.2609859;157.730655;154.8688286;159.5056333;164.5016507;155.8100509;157.7569717;150.2148683;150.2148683;150.2148683;150.2148683;145.5208463;150.2148683;150.2148683;149.854652;150.2148683;150.2148683;150.2148683;149.7478553;163.3466447
161;Pachur17;145.5609079;147.3399257;151.993886;115.5887548;124.1438488;163.1048849;163.4926251;158.4666437;130.9000688;130.6649847;150.037996;150.2148683;148.8498423;153.5039518;149.8593189;149.495694;151.993886;140.8625471;210.6320261;144.4845295;131.3073377;144.5495497;133.9563228;138.6488468;142.8138806;147.5300687;120.6612822;125.3152426;145.9690888;156.6478464;151.993886;156.6478464;151.993886;120.6612822;150.1407833;120.2427151;142.9667704;146.6022429;168.7470174;158.2401821;124.8966755;128.2284255;139.5066269;95.33944327;138.31281;150.2148683;145.1356897;136.8925757;150.0548256;95.33944327;150.2148683;150.2148683;150.1291423;160.6053683
162;Pachur17;145.5609079;139.147328;128.998939;143.8012884;138.3068597;142.9608201;149.1459465;142.9608201;152.1853921;151.9371149;135.2770449;137.6888257;139.0916011;129.1797421;136.0909628;135.7666289;129.9343709;141.8423499;234.0336282;138.0131501;141.6540627;138.5887437;143.0514385;130.6285257;141.5485546;141.7450757;147.9921215;138.2937969;137.8855733;140.515781;139.036867;135.2894875;130.437977;133.6398366;144.8243893;133.6528994;127.5398649;135.0919374;143.4317973;142.6266217;137.2088313;149.9713578;148.317147;150.2148683;123.2454518;149.049443;146.7577602;147.4503347;150.1748656;150.2148683;121.1556957;130.0257958;149.7478553;132.9926077
163;Pachur17;145.5609079;148.4319557;153.085916;145.6869449;154.2204038;164.7159372;164.8430839;163.6029022;164.3208033;162.0878703;149.1311325;149.6454462;166.5817626;170.4638906;155.27291;163.5996764;153.085916;145.9691149;197.6096258;152.3222999;151.2418971;152.8802039;151.0579087;155.2211922;166.7614709;170.7946497;149.510509;154.1778902;158.9647436;157.7398764;153.085916;157.7398764;153.085916;149.5239298;182.3558298;149.5664434;150.4698247;157.4858281;171.579851;156.8898229;154.2204038;145.5483516;137.2462198;132.7592766;145.8158644;150.2148683;144.2049325;138.3219357;149.2131949;132.7592766;150.1740491;150.2148683;149.4424923;164.4080997
164;Pachur17;145.5609079;115.8696556;115.3091357;120.523616;124.6170564;129.1032572;133.0690971;127.6250771;136.9583161;136.1316594;127.7688074;137.0879213;133.751849;132.3896465;124.9315571;127.0414468;116.4654865;127.5532513;224.7413033;138.8712075;141.7829525;119.3628096;124.5318068;124.5643306;126.265744;129.1718895;125.1775763;124.6170564;124.4122858;124.0992329;119.1604424;121.4208329;116.4704671;119.963096;144.109513;119.963096;127.92525;121.1244275;134.3652754;137.0767281;123.9648822;146.8946353;150.2148683;149.2518426;123.6086478;145.5208463;140.9246604;147.4503347;150.2148683;149.2518426;145.2337511;144.5907314;150.2148683;142.9004242
165;Pachur17;145.5609079;107.6496541;112.1731352;111.5020743;120.3575469;118.1844728;119.8457107;119.8477952;128.9490017;127.2052431;128.6443911;137.6022202;125.9369107;125.8882384;125.8685296;121.2227272;112.232845;117.5137725;193.36935;116.7466955;119.1170993;112.1871421;116.2422687;114.7633929;125.601675;130.2510027;113.8896691;119.4023755;116.6531109;115.9924393;112.0921181;116.841394;112.2574833;114.7484151;141.0800152;115.7035859;98.85426347;116.9114436;122.8748868;136.9708964;118.9906884;143.9551865;139.5066269;140.2071503;101.0386246;150.2148683;132.0767934;139.6655727;149.854652;140.2071503;143.2336194;143.5578016;150.1291423;126.48289
166;Pachur17;145.5609079;141.6402668;142.3086748;146.2503794;148.0729706;156.1382333;158.1036648;153.6530906;162.4460119;161.0046839;143.5453474;145.4670075;154.1229316;147.2560265;148.2847021;150.665279;143.9885818;142.9268594;247.2332865;146.989447;151.6434074;146.2609025;146.7699679;148.2837915;148.9376703;152.3871269;149.8311452;151.6044571;149.7380093;150.3090934;146.1596559;149.6115495;144.9606761;146.9504968;161.0642862;146.8410307;148.2579229;149.6146364;160.1829732;152.7826576;150.6558943;150.2148683;150.2148683;150.2148683;143.6039626;145.5208463;139.6655727;149.0603701;150.2148683;150.2148683;138.170123;138.509272;150.2148683;155.962593
167;Pachur17;145.5609079;148.7469938;150.7681458;150.2605124;152.7761237;162.5070898;163.425098;160.1052667;165.7202248;164.8856965;148.9683349;149.3850359;163.2215168;157.393312;161.1557377;156.5832485;152.8774007;148.0753879;211.5751782;138.1004841;129.8075945;153.3986549;155.2092074;154.8761356;165.7638889;166.690655;149.1671928;152.8280991;153.9308891;157.4884457;153.3609389;157.5625921;153.265128;148.1741387;175.5129817;148.3232407;137.5785642;157.9190883;164.8441016;154.7385427;152.9772011;137.5556796;137.2462198;143.6454082;132.9246039;150.2148683;142.1002747;135.3762137;150.1748656;143.6454082;148.7417864;147.8365067;149.976683;158.8229917
168;Pachur17;145.5609079;146.9025332;151.5564935;142.6019097;151.8405752;165.0248921;168.8307097;162.2613702;163.5786689;161.5848119;149.6968635;150.1970262;164.5278348;169.0811722;150.3098351;162.2482818;151.5564935;143.2039037;252.8536402;153.4021597;156.9730129;146.8666822;147.2741376;152.1699055;153.5929775;154.6603199;147.1885121;151.8509444;157.1112976;156.2104539;151.5564935;156.2104539;151.5564935;147.1969841;171.8388962;147.1866149;153.618296;154.3864117;178.1386304;158.6936968;151.8405752;142.1030098;147.3693908;142.5825876;148.9643357;150.2148683;148.601207;143.1933995;150.2148683;142.5825876;149.5610798;149.3609567;150.2148683;165.7264538
169;Pachur17;145.5609079;150.2117502;139.3266407;154.8657105;146.1363984;136.4863054;135.3262592;136.1567528;142.3693717;142.0517073;146.7142689;143.5100655;164.7918941;151.6520881;144.2973277;139.7662789;127.2816694;150.2148683;156.8463925;142.38423;147.0381903;135.2878054;152.9038856;145.3546836;141.8292792;138.5491155;152.6396877;145.6883957;137.6777014;137.6765326;132.6918916;136.1661365;130.2159512;141.0344354;159.1335557;141.4849013;150.6981813;134.8699116;143.2267547;129.5532284;136.1108259;150.2148683;150.2148683;150.2148683;146.0442209;143.4274311;150.2148683;150.2148683;147.6438322;150.2148683;150.0515576;148.4303269;146.7577602;153.1332654
170;Pachur17;145.5609079;143.929529;148.5834893;113.5515602;122.1022605;157.7867677;157.7867677;124.8045777;101.5307093;79.0513534;150.1704068;150.2148683;129.5899476;134.988883;139.0415017;102.519589;148.5834893;134.6445253;250.8073886;143.2088161;145.0415659;96.12180579;126.6468898;136.3921316;98.69477;103.348731;118.1503265;122.8042868;93.8837724;153.2374497;148.5834893;153.2374497;148.5834893;118.1503265;103.3212795;118.2055205;133.9072862;91.73974978;160.3775033;159.4743765;122.8594809;139.9764075;134.7248626;132.7592766;129.2533258;150.2148683;109.7384693;79.28436856;150.2148683;132.7592766;147.5908927;145.5341986;150.2148683;150.9439363
171;Pachur17;145.5609079;143.8014185;148.4553788;130.9823969;140.1137904;159.9881163;159.9597114;158.4596041;152.93822;146.6891795;148.1882537;149.6252807;155.1177704;159.2167889;156.5130167;147.6063823;148.4553788;138.5745503;223.4242836;128.4769175;126.2824885;144.8515334;131.7088627;136.2335787;155.3853559;158.3417841;136.7809058;141.3793417;142.0719883;153.1093392;148.4553788;153.1093392;148.4553788;136.7253814;161.3139788;135.5610453;127.8063656;149.6818729;157.2451263;157.1130848;140.2150057;142.1030098;131.9219917;134.4265428;122.8578377;150.2148683;138.3219357;126.4361463;150.2148683;134.4265428;147.5908927;147.8365067;150.1291423;153.0423842
172;Pachur17;145.5609079;148.5291811;115.9610899;152.9567568;111.819513;118.6881371;142.9768063;114.2532718;116.3815646;117.0623261;144.8910406;144.1278726;165.0933503;134.5655204;124.1908036;124.1963269;136.3617728;148.6681291;225.6656663;147.16501;136.274345;148.0516626;154.0829275;114.2727066;135.2488645;122.4023354;144.8415827;110.2732396;133.5200709;140.4554105;145.9539885;145.0862454;142.3159937;105.6192793;146.7590151;107.1655524;145.1464074;146.969954;127.3009068;131.180668;111.8195127;146.8946353;150.2148683;150.2148683;140.6469315;146.4194258;150.2148683;150.2148683;149.2131949;150.2148683;149.5610798;148.4303269;148.601207;124.4799709
173;Pachur17;145.5609079;139.0346343;134.9682417;134.0702299;125.7806716;141.5590791;145.8190958;123.5271824;128.7941193;126.0185421;141.4520606;144.6287677;152.6691045;135.7238715;136.5702307;132.7934003;129.0228049;133.9936668;246.8271646;139.4086219;127.7395418;143.6633846;131.9632901;117.657755;121.260404;125.4703853;127.5377764;126.2683046;131.4188761;148.0872127;143.661426;141.5229702;133.6700421;121.6143443;131.8051837;121.1267113;114.5041714;138.3240025;134.8051287;147.7065596;125.7806716;137.5556796;139.5066269;140.2071503;116.2522457;150.2148683;130.290574;128.411008;150.2148683;140.2071503;149.8472915;147.8365067;150.2148683;134.5559061
174;Pachur17;145.5609079;150.2148683;148.6535419;154.8398839;152.9707371;160.0859815;167.0390082;150.8344034;160.8569835;160.0215014;150.2148683;150.2148683;168.8307097;166.4119402;152.6236057;160.4108263;154.8688286;150.2148683;240.4890486;167.2093804;171.5344622;146.8607058;153.9876039;155.3515071;156.3096235;156.5469803;153.9856155;154.6381375;164.1767493;159.522789;154.8688286;159.522789;154.8688286;149.9841772;174.9675523;148.3167767;154.8688286;152.0737453;167.8843753;155.975912;152.9707371;150.1878379;150.2148683;148.3245193;150.2148683;147.9256241;149.4424923;150.1291423;150.2148683;148.3245193;150.2148683;150.2148683;150.2148683;166.7678126
175;Pachur17;145.5609079;150.2148683;154.6234244;154.8688286;155.3857971;136.0053214;136.4079718;137.3838102;140.3116103;134.9467594;147.0592769;143.0144028;168.8307097;167.4294872;145.3852184;132.4726341;119.9180224;150.2148683;143.735217;152.1668224;147.9126293;116.8981431;159.2527498;156.6853489;129.1887381;133.8426984;155.399128;160.0533003;119.9164937;116.6772942;117.5718044;124.0205441;123.8343652;155.399128;147.1003498;154.997727;154.602157;128.4883256;140.768175;132.468846;124.1495112;150.2148683;149.0702462;150.2148683;149.9481967;150.2148683;150.2148683;150.2148683;130.1760956;150.2148683;150.2148683;149.3609567;122.1918532;156.4554236
176;Pachur17;145.5609079;150.2148683;154.0831267;154.8688286;163.1333873;167.2618069;168.7746165;165.1314728;174.5022956;174.4439417;150.2148683;150.2148683;168.8307097;170.7978761;165.9722513;167.4565816;154.0738084;150.2148683;212.8620295;167.2980448;163.6900689;154.8688286;154.4274961;159.0814977;168.7980352;161.8603176;157.9994967;161.9642705;164.1767493;159.522789;154.8688286;159.522789;154.8381667;157.3103101;186.8006511;158.4794269;154.8688286;159.4921572;172.8069569;159.2136582;162.6339891;148.0035633;146.2224621;149.5988753;150.2148683;150.2148683;148.601207;149.7478553;147.6438322;149.5988753;150.2148683;150.2148683;148.601207;162.3745463
177;Pachur17;145.5609079;139.6192823;135.9317445;139.0935907;136.7041492;146.230136;149.0820006;144.4162163;150.8176435;150.7192871;137.934769;141.1445885;149.0605331;138.4244775;147.9043753;144.3493752;135.181237;137.1171106;216.2317124;137.5651214;136.8001763;142.6947599;140.4775012;133.3643931;147.6983855;152.1105093;140.1978225;138.7689329;143.555421;146.642952;142.8143955;143.784176;137.0543529;134.1149726;154.5000112;132.8624601;131.1043943;141.7083133;144.9257609;143.829974;137.5164205;148.8825285;141.5224544;140.2071503;126.450434;150.2148683;142.1002747;140.9246604;149.5741838;140.2071503;145.2337511;141.2193506;148.601207;144.7882845
178;Pachur17;145.5609079;148.6083764;144.7530558;147.5859978;123.2803243;143.5640307;146.1806617;134.0396281;135.8166446;136.3155035;144.9424703;144.613572;166.5425031;140.7802507;135.9670308;151.2243423;138.5571936;146.9579819;240.1554616;148.4646478;137.8520605;148.6295099;150.2757007;125.6987246;138.7173459;143.8918154;129.1028784;128.9636231;135.4011312;144.358476;147.1452729;147.4043767;144.0240657;124.3096627;147.8182143;121.1856882;143.340878;148.6780261;143.6839073;127.5682474;124.1368176;128.2284255;141.5224544;145.5256767;138.6869176;150.2148683;148.0646623;149.976683;141.07476;145.5256767;150.2148683;150.2148683;143.1933995;150.5293132
179;Pachur17;145.5609079;150.2148683;153.380901;154.8688286;162.5714103;157.8009027;157.9262682;154.1634614;163.4658201;160.9012823;149.7622396;147.9445757;168.8307097;160.6278881;156.6653715;142.0825228;134.9330596;150.2148683;157.6079913;159.3812684;164.0352288;131.3222383;159.522789;162.0870691;145.1459691;149.7999294;159.4818239;162.6888217;140.7786647;139.734042;131.996999;143.0579504;133.0616181;158.0348614;154.5667035;158.0348614;151.4173003;137.7157317;150.7897772;148.930992;145.9507316;150.2148683;148.317147;150.2148683;146.76334;150.2148683;150.2148683;150.2148683;139.7925277;150.2148683;146.1044199;146.3891207;143.1933995;160.2366396
180;Pachur17;145.5609079;150.2148683;153.972979;154.8688286;162.8560657;167.5949732;168.3336154;167.382561;176.5491907;175.6206783;150.2148683;150.2148683;168.8307097;169.079944;163.0153444;167.3547181;154.7902558;150.2148683;212.8620295;167.2980448;171.8718855;154.6506395;159.522789;159.7944469;167.2119214;165.6036166;159.522789;163.2808997;164.0038787;159.522789;154.6691379;159.451003;154.6712951;158.6269393;185.8211016;158.2021054;154.8688286;159.3252815;173.3822531;158.8862901;162.1322645;150.2148683;150.2148683;150.2148683;150.2148683;150.1683524;150.2053443;150.2148683;149.5741838;150.2148683;150.2148683;150.2148683;149.4424923;164.1860502
181;Pachur17;145.5609079;147.200132;149.0326932;151.8540924;157.5052177;162.8625421;164.3372791;161.0928266;169.3900019;163.2596844;148.169226;148.7480315;164.5302479;160.9154845;160.6694569;158.5397408;151.8278857;147.3809572;238.3060572;162.1498607;166.803821;151.8211938;156.3582765;154.9580875;163.235642;160.3750039;155.5027634;158.1970123;156.2875966;156.496677;151.8540924;156.3432455;151.7882308;153.543052;176.1108518;152.9221791;145.6752044;156.4421911;171.5626788;157.0301844;157.5761394;148.8825285;150.1916104;150.0609842;142.1239005;150.1683524;145.9864104;148.0646623;150.2148683;150.0609842;148.7417864;149.698611;150.2148683;161.033034
182;Pachur17;145.5609079;150.2148681;152.2398808;154.7309126;147.0019008;155.4393075;152.710377;153.1847338;152.179889;150.6276139;149.5782761;149.1182293;165.0978075;158.9411919;151.5073195;161.168627;150.9907127;150.168186;185.2350104;158.6858841;159.4253755;151.9176296;159.4348168;155.9763651;161.7897686;165.2836603;143.6415881;147.8925763;157.8943393;154.4950671;151.3360226;155.1109117;151.2447519;143.238616;167.4538286;142.5770268;144.5756205;155.8987123;148.582276;146.1517417;146.324984;148.8825285;141.5224544;146.3446501;139.9216602;150.2148683;148.0646623;147.4503347;146.1877656;146.3446501;148.7417864;147.8365067;145.1356897;154.6810275
183;Pachur18_e1_session1;126.1527869;116.9835859;119.5020565;121.4944454;128.5233547;130.4004818;131.8318156;132.8382275;140.531964;139.2133779;123.2347401;125.3788454;134.680943;134.4109738;130.0943687;129.7298381;121.4944454;124.919358;154.7106329;130.204535;129.2530067;121.2811979;124.9565483;127.451628;133.6962035;135.0836117;125.9694803;128.5233108;127.411869;126.005305;121.4944454;126.0043082;121.4944454;124.0124513;151.7401883;124.012916;120.962445;126.0049682;141.8599465;131.9821192;128.5237755;126.716565;129.9031451;129.0588716;118.8115245;126.7766197;128.8001346;126.6672757;130.6636464;129.0588716;124.6518336;127.597326;130.6636464;127.1846016
184;Pachur18_e1_session1;126.1527869;128.6617799;126.0042292;130.3455152;116.508042;130.1934311;138.1045428;122.9977311;129.2580793;128.3677449;125.6022277;125.929648;142.9616009;142.1201897;129.6857116;127.080738;131.3854088;126.2004077;166.0961839;132.3693383;116.755189;130.3798903;133.7573848;123.6295731;132.3147146;132.6333227;121.7183111;116.9976491;127.6006659;130.6203562;128.9456945;136.9364341;132.459495;112.4867896;146.8457785;112.2822205;131.6700355;136.9703545;134.7715382;116.4258314;116.2622036;120.0766914;126.9258676;127.0392539;127.4182822;130.6636464;130.6526571;130.6636464;117.4947782;127.0392539;130.6636464;130.6636464;116.8488616;124.616219
185;Pachur18_e1_session1;126.1527869;107.8369916;108.2465936;112.1406855;114.8675666;103.6975567;102.2382044;103.8135254;106.9592274;101.8988969;84.01443552;83.57897923;121.2657471;119.1121188;112.9189823;87.66534169;89.35924491;117.9546647;181.5496703;104.0228186;107.6321534;87.90731291;114.7354419;115.132016;99.89360904;101.7792409;113.8950645;115.0902891;91.05976994;88.83162886;88.01939403;95.52587876;91.13044879;110.5794296;114.5199478;110.6265312;105.7833499;95.6413083;109.7299713;86.96589358;95.25826214;130.6636464;123.5888053;130.2633495;99.77828173;130.6503126;130.5647273;130.6526571;120.4697042;130.2633495;122.3421261;118.159733;118.4194678;113.7478563
186;Pachur18_e1_session1;126.1527869;89.07794166;81.73007103;93.58880116;89.43967365;84.47057559;86.30077581;84.59438358;85.94011902;82.74681579;77.26441964;81.60072641;98.95389156;87.0664586;90.9706391;75.66316545;85.82898665;119.0010266;150.362932;87.3134835;91.82434301;77.3168755;93.35168063;89.81556171;90.38030016;82.47521169;97.85991816;90.75179004;88.53231794;84.35770693;78.63088528;86.43377452;82.15924721;86.24093054;105.0201162;86.24093054;89.33332031;86.67010672;85.46028072;75.70066734;84.04026863;130.6636464;128.1777295;130.6636464;85.26790191;123.4953771;129.7720797;129.3307188;129.9515958;130.6636464;119.6362164;114.7242109;129.3307188;93.024729
187;Pachur18_e1_session1;126.1527869;99.31538876;101.8197712;99.67262613;103.1582508;109.4014808;109.2291302;108.715352;116.071949;116.0281675;104.9308566;112.259655;109.1867762;107.7121225;110.1068168;110.3993672;102.2550523;101.688688;112.0933123;98.48277088;102.5828428;103.1811291;102.7531649;103.6091278;115.261468;118.2447758;104.1366574;104.4916738;108.0863483;105.6319067;103.2079362;106.8892246;103.5429817;99.98081434;122.4969924;98.64739132;96.28407511;108.0538412;115.980464;112.4820318;103.0421293;124.9095897;121.4705756;124.1855509;91.59561906;130.5436143;127.4690871;124.7869295;129.5502377;124.1855509;124.6518336;121.1493003;128.1797987;114.0489
